GEOID,Submarket
13121011633,Duluth
13121010535,Union City - Fairburn
13121011510,Roswell - Alpharetta
13121011645,Roswell - Alpharetta
13121010309,Union City - Fairburn
13121011442,Roswell - Alpharetta
13121010402,Union City - Fairburn
13121011661,Roswell - Alpharetta
13223120303,Dallas - Hiram
13223120301,Dallas - Hiram
13223120605,Dallas - Hiram
13223120503,Dallas - Hiram
13223120203,Dallas - Hiram
13223120603,Dallas - Hiram
13223120604,Dallas - Hiram
13113140207,Fayetteville
13089023425,Lithonia - Decatur
13035150300,Jackson
13077170200,Newnan
